wiom_table,wiom_txn_id,wiom_date,wiom_amount,wiom_status,wiom_payment_flag,wiom_gateway,juspay_order_id,juspay_status,juspay_amount,juspay_gateway,juspay_date,mismatch_type,mismatch_reason,amount_diff
wiom_primary_revenue,WIFI_SRVC_281474977405678_2026-01-03T12:45:49.976738384,"Jan 3, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977405749_2026-01-03T13:57:39.772886832,"Jan 3, 2026",575,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977405631_2026-01-03T12:03:31.100663696,"Jan 3, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977405715_2026-01-03T13:18:56.272058644,"Jan 3, 2026",575,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_694850_2026-01-03T09:34:54.625675455,"Jan 3, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977405469_2026-01-03T08:58:29.453387226,"Jan 3, 2026",495,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977405644_2026-01-03T12:10:57.260579707,"Jan 3, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_694675_2026-01-03T05:51:51.13897812,"Jan 3, 2026",575,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,custGen_9990629235_189579781_1_1,"Jan 3, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,WIFI_SRVC_281474977405708_2026-01-03T13:13:52.316756471,"Jan 3, 2026",600,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977405601_2026-01-03T11:36:10.818242383,"Jan 3, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977405404_2026-01-03T07:46:29.691723187,"Jan 3, 2026",575,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_694851_2026-01-03T09:36:25.128906398,"Jan 3, 2026",575,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977405720_2026-01-03T13:23:28.270289212,"Jan 3, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_694918_2026-01-03T11:08:11.446021837,"Jan 3, 2026",575,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977405409_2026-01-03T07:53:59.056660602,"Jan 3, 2026",575,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977405570_2026-01-03T11:05:36.143433709,"Jan 3, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977405733_2026-01-03T13:38:17.102785941,"Jan 3, 2026",570,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977405418_2026-01-03T08:08:09.986349376,"Jan 3, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977405458_2026-01-03T08:46:07.815958795,"Jan 3, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977405519_2026-01-03T09:50:13.505061063,"Jan 3, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,custGen_8178703668_189587533_1_1,"Jan 3, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,WIFI_SRVC_281474977405610_2026-01-03T11:41:22.566633518,"Jan 3, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977405364_2026-01-03T06:58:46.471783136,"Jan 3, 2026",570,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977405497_2026-01-03T09:24:08.869457913,"Jan 3, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977405651_2026-01-03T12:18:59.821210148,"Jan 3, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977405514_2026-01-03T09:46:57.061284442,"Jan 3, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_694870_2026-01-03T10:01:13.310192073,"Jan 3, 2026",575,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_695057_2026-01-03T13:18:00.39798258,"Jan 3, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_694843_2026-01-03T09:27:01.349526458,"Jan 3, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977405716_2026-01-03T13:21:17.802507526,"Jan 3, 2026",575,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977405298_2026-01-02T14:13:10.741608117,"Jan 2, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977404966_2026-01-02T07:06:03.985964185,"Jan 2, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977404960_2026-01-02T06:58:19.106663397,"Jan 2, 2026",575,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977405266_2026-01-02T13:32:29.794417759,"Jan 2, 2026",550,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977405156_2026-01-02T11:32:11.760699276,"Jan 2, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977405252_2026-01-02T13:10:09.527731851,"Jan 2, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,custGen_9818767218_189520073_1_2,"Jan 2, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,WIFI_SRVC_281474977405099_2026-01-02T10:23:59.277129687,"Jan 2, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_694501_2026-01-02T11:37:47.24764432,"Jan 2, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977405023_2026-01-02T08:22:29.149183664,"Jan 2, 2026",575,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977405135_2026-01-02T11:06:17.205612911,"Jan 2, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977404996_2026-01-02T07:42:12.725003498,"Jan 2, 2026",575,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977405259_2026-01-02T13:24:09.393222156,"Jan 2, 2026",570,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977405207_2026-01-02T12:26:19.953235857,"Jan 2, 2026",575,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977405271_2026-01-02T13:38:57.144286108,"Jan 2, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977405253_2026-01-02T13:14:06.042542654,"Jan 2, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977405306_2026-01-02T14:29:03.994891882,"Jan 2, 2026",600,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977405227_2026-01-02T12:47:22.055320423,"Jan 2, 2026",575,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977405002_2026-01-02T07:57:13.412167141,"Jan 2, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977404990_2026-01-02T07:35:26.660667119,"Jan 2, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977405046_2026-01-02T08:59:17.529890072,"Jan 2, 2026",574,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977405160_2026-01-02T11:38:29.896607551,"Jan 2, 2026",574,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977405297_2026-01-02T14:11:35.49456773,"Jan 2, 2026",575,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977405221_2026-01-02T12:42:04.230421628,"Jan 2, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_694301_2026-01-02T06:52:32.840338479,"Jan 2, 2026",575,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_694212_2026-01-01T12:44:24.175711653,"Jan 1, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977404800_2026-01-01T09:38:45.727813061,"Jan 1, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977404827_2026-01-01T10:59:54.079586905,"Jan 1, 2026",575,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977404710_2026-01-01T06:08:18.358766268,"Jan 1, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977404861_2026-01-01T12:32:23.726735087,"Jan 1, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977404914_2026-01-01T15:00:54.626631871,"Jan 1, 2026",574,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_694135_2026-01-01T08:58:10.303928333,"Jan 1, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977404854_2026-01-01T12:14:25.973255769,"Jan 1, 2026",575,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977404808_2026-01-01T10:11:33.682161422,"Jan 1, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977404790_2026-01-01T08:53:49.712182124,"Jan 1, 2026",600,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,WIFI_SRVC_281474977404741_2026-01-01T07:31:19.184766941,"Jan 1, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,custGen_9358391091_189413929_1_1,"Jan 1, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,WIFI_SRVC_281474977404883_2026-01-01T13:23:40.341303673,"Jan 1, 2026",500,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,BOOKING_PAYMENT639054485538365294,"Jan 31, 2026",0,,online,,,,,,,WIOM_ONLY,BOOKING_PAYMENT — booking fee reversal (amt=0),
wiom_primary_revenue,BOOKING_PAYMENT639054592687974891,"Jan 31, 2026",0,,online,,,,,,,WIOM_ONLY,BOOKING_PAYMENT — booking fee reversal (amt=0),
wiom_primary_revenue,custGen_9310105065_192032685_1_2,"Jan 31, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9871797132_192011597_0_1,"Jan 31, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9871797132_192011597_0_2,"Jan 31, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9372389307_191963236_1_7,"Jan 31, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9372389307_191963236_1_9,"Jan 31, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,BOOKING_PAYMENT639054506318544699,"Jan 31, 2026",0,,online,,,,,,,WIOM_ONLY,BOOKING_PAYMENT — booking fee reversal (amt=0),
wiom_primary_revenue,BOOKING_PAYMENT639054616049941488,"Jan 31, 2026",0,,online,,,,,,,WIOM_ONLY,BOOKING_PAYMENT — booking fee reversal (amt=0),
wiom_primary_revenue,custGen_9711507059_191943515_0_2,"Jan 30, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,BOOKING_PAYMENT639053633305406036,"Jan 30, 2026",0,,online,,,,,,,WIOM_ONLY,BOOKING_PAYMENT — booking fee reversal (amt=0),
wiom_primary_revenue,custGen_7503033224_191928346_0_1,"Jan 30, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_8377808323_191912285_1_8,"Jan 30, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9650889966_191913312_0_1,"Jan 30, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,BOOKING_PAYMENT639053616591798964,"Jan 30, 2026",0,,online,,,,,,,WIOM_ONLY,BOOKING_PAYMENT — booking fee reversal (amt=0),
wiom_primary_revenue,custGen_8287726457_191924422_0_2,"Jan 30, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_8377808323_191912285_1_5,"Jan 30, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,BOOKING_PAYMENT639052861769945462,"Jan 29, 2026",0,,online,,,,,,,WIOM_ONLY,BOOKING_PAYMENT — booking fee reversal (amt=0),
wiom_primary_revenue,custGen_7355758733_191871056_1_1,"Jan 29, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9224997336_191829720_0_2,"Jan 29, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,BOOKING_PAYMENT639052676993995423,"Jan 29, 2026",0,,online,,,,,,,WIOM_ONLY,BOOKING_PAYMENT — booking fee reversal (amt=0),
wiom_primary_revenue,BOOKING_PAYMENT639052753919368318,"Jan 29, 2026",0,,online,,,,,,,WIOM_ONLY,BOOKING_PAYMENT — booking fee reversal (amt=0),
wiom_primary_revenue,custGen_8802604154_191861370_0_2,"Jan 29, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9224997336_191829720_0_1,"Jan 29, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9210563011_191732610_1_3,"Jan 28, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,BOOKING_PAYMENT639051913747974030,"Jan 28, 2026",0,,online,,,,,,,WIOM_ONLY,BOOKING_PAYMENT — booking fee reversal (amt=0),
wiom_primary_revenue,BOOKING_PAYMENT639051805387211365,"Jan 28, 2026",0,,online,,,,,,,WIOM_ONLY,BOOKING_PAYMENT — booking fee reversal (amt=0),
wiom_primary_revenue,BOOKING_PAYMENT639051842980948465,"Jan 28, 2026",0,,online,,,,,,,WIOM_ONLY,BOOKING_PAYMENT — booking fee reversal (amt=0),
wiom_primary_revenue,custGen_7408343660_191783469_0_2,"Jan 28, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9654951868_191723181_1_1,"Jan 28, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9205200802_191771980_0_1,"Jan 28, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9318449925_191685866_0_1,"Jan 27, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_8595046450_191657641_1_1,"Jan 27, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9212224966_191676668_0_1,"Jan 27, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_7666613679_191690800_1_1,"Jan 27, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9810024332_191675859_1_3,"Jan 27, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_7011411196_191606948_0_1,"Jan 26, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9560873912_191597851_1_1,"Jan 26, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_8377885585_191484654_1_2,"Jan 25, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9711219685_191410094_0_2,"Jan 24, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9554195556_191424550_1_2,"Jan 24, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9810223986_191417694_0_2,"Jan 24, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9871441005_191435226_0_1,"Jan 24, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9554195556_191424550_1_1,"Jan 24, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9315543195_191424179_0_2,"Jan 24, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9899298652_191335514_0_2,"Jan 23, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_8447446518_191325878_1_2,"Jan 23, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_8745801012_191243788_1_3,"Jan 22, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9625693140_191211213_1_2,"Jan 22, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9004332474_191262642_0_1,"Jan 22, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9643040693_191221349_0_1,"Jan 22, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9999308291_191118848_0_2,"Jan 21, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9999308291_191118848_0_3,"Jan 21, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9625709591_191164603_1_2,"Jan 21, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9833772239_191126813_0_3,"Jan 21, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9873097465_191068412_0_1,"Jan 20, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_7011415946_191077045_1_7,"Jan 20, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_8700015916_191058252_1_1,"Jan 20, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9213739707_190986127_0_3,"Jan 19, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9321585565_190984275_0_10,"Jan 19, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_8745957548_190970538_0_1,"Jan 19, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9810529536_190825028_0_1,"Jan 17, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9335040510_190822405_0_2,"Jan 17, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9971080529_190826066_1_1,"Jan 17, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_7428155155_190790377_0_2,"Jan 17, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9873939928_190822508_0_3,"Jan 17, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9354437432_190815015_0_3,"Jan 17, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_7982366161_190699546_0_2,"Jan 16, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,WIFI_SRVC_281474977408421_2026-01-16T13:23:11.200598627,"Jan 16, 2026",575,,online,,,,,,,WIOM_ONLY,WIFI_SRVC — routes outside Juspay (partner wallet),
wiom_primary_revenue,custGen_9625205386_190740863_0_1,"Jan 16, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9643987041_190617912_0_1,"Jan 15, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9717179020_190647805_1_4,"Jan 15, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9910560654_190637290_1_1,"Jan 15, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9211142912_190654929_1_2,"Jan 15, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_8851154458_190551773_0_1,"Jan 14, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9625822231_190568485_0_2,"Jan 14, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9266307540_190569032_0_1,"Jan 14, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_8802671744_190535105_1_2,"Jan 14, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_8369698033_190557073_1_1,"Jan 14, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_9137428069_190570446_1_3,"Jan 14, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
wiom_primary_revenue,custGen_8595818928_190441318_1_2,"Jan 13, 2026",0,,online,,,,,,,WIOM_ONLY,custGen with TOTALPAID=0 — failed/cancelled,
