table_name,column_name,data_type,total_rows,distinct_count,null_count,null_pct,min_value,max_value,sample_values
payu_settlements,Field 6,VARCHAR,94663,36041,40160,42.4,00,zishan khan || PPIW0884509,SHIVAM || KKBK0000190 | RAHUL KUMAR || PUNB0MBGB06 | REEMA  DEVI || CNRB0000033
payu_settlements,Field 7,VARCHAR,94663,16,161,0.2,00|APPROVED OR COMPLETED SUCCESSFULLY,transactionId=27328397355&amount=575.00&bankTxnId=20260216717150&status=S&checkSum=704434299b4cf3823,0|SUCCESS | transactionId=27328397355&amount=575.00&bankTxnId=20260216717150&status=S&checkS | 00|APPROVED OR COMPLETED SUCCESSFULLY
payu_settlements,Field 8,VARCHAR,94663,11,24407,25.8,00 | Successful approval/completion or that V.I.P. PIN verification is valid,whatsapp,whatsapp | phonepe | paytm
payu_settlements,IGST,DOUBLE,94663,0,94663,100.0,,,
payu_settlements,International/Domestic,VARCHAR,94663,4,88647,93.6,corporate,signature_premium,domestic | signature_premium | prepaid
payu_settlements,Issuing Bank,VARCHAR,94663,53,88707,93.7,ALLBD,ZSBMEERUT,PNB | ESFB | NSDL
payu_settlements,Last Name,VARCHAR,94663,2,41391,43.7,LastName,User,User | LastName
payu_settlements,Merchant Email,VARCHAR,94663,1,0,0.0,rutuj.dodal@wiom.in,rutuj.dodal@wiom.in,rutuj.dodal@wiom.in
payu_settlements,Merchant ID,BIGINT,94663,1,0,0.0,12432608,12432608,12432608
payu_settlements,Merchant Name,VARCHAR,94663,1,0,0.0,Wiom,Wiom,Wiom
payu_settlements,Merchant Subvention Amount,DOUBLE,94663,0,94663,100.0,,,
payu_settlements,Merchant Txn ID,VARCHAR,94663,92429,0,0.0,ADJ_3084359,wiom-wiomWall_9999779956_188314157_1-1,wiom-custGen_9999247969_186578267_1-1 | wiom-cusSubs_9818761351_186578857_0-1 | wiom-custWgSubs_8920606166_186461353_0-1
payu_settlements,Merchant UTR,VARCHAR,94663,68,0,0.0,HDFCR52025120189725967,HDFCR52026022775410990,HDFCR52025120290156713 | HDFCR52026010955265851 | HDFCR52026011457141688
payu_settlements,Name on Card,DOUBLE,94663,0,94663,100.0,,,
payu_settlements,Net Amount,DOUBLE,94663,1033,0,0.0,-1343.38,98.0,474.0 | 445.0 | 528.65
payu_settlements,Offer Availed,DOUBLE,94663,0,94663,100.0,,,
payu_settlements,Offer Failure Reason,DOUBLE,94663,0,94663,100.0,,,
payu_settlements,Offer Key,DOUBLE,94663,0,94663,100.0,,,
payu_settlements,Offer Type,DOUBLE,94663,0,94663,100.0,,,
payu_settlements,Payment Gateway,VARCHAR,94663,16,0,0.0,ICICI UPI SI/ICICI_UPI_SI,UPI/AIRTEL UPI,PAYU/AIRNB | Payu/IOBNB | PAYU/CABB
payu_settlements,Payment Processing Fee,DOUBLE,94663,501,0,0.0,-1138.46,95.46,11.44 | 11.5 | 16.32
payu_settlements,Payment Source,VARCHAR,94663,4,96,0.1,payuPureS2S,sist,payuS2S | sist | payuPureS2S
payu_settlements,Payment Type,VARCHAR,94663,10,0,0.0,Credit Card,adjustment,UPISI | Debit Card | UPIPPI
payu_settlements,PayU ID,VARCHAR,94663,92429,0,0.0,22472317746,ADJ_3754064,26205282592 | 26214646461 | 26205853955
payu_settlements,PG MID,VARCHAR,94663,14,206,0.2,000000010138,PAYUPAYMENT,CBIBIBO | IOBIBIBO | 000000010138
payu_settlements,PG Response,VARCHAR,94663,32,96,0.1,00|APPROVED OR COMPLETED SUCCESSFULLY|Completed Using Verify API,success,Success|Completed Using Callback | Success/Failure of capture after reconciliation via payments | marked from faile | No ErrorUpdated card type from international to corporate via Recon 
payu_settlements,Phone Number,BIGINT,94663,60941,0,0.0,1112223291,9999994760,9650590847 | 9873982670 | 9999763277
payu_settlements,Priority Settlement Fee,DOUBLE,94663,1,0,0.0,0.0,0.0,0.0
payu_settlements,Priority Settlement Tax,DOUBLE,94663,1,0,0.0,0.0,0.0,0.0
payu_settlements,Product Info,VARCHAR,94663,99,0,0.0,Adhoc Adjustment-settlement_Reversal of Fail transactions indusU PayUID-26141802063,SI,Description not provided | Platform fees_daily_2025-12-16 | Platform fees_daily_2026-01-02
payu_settlements,Recon Ref Number,DOUBLE,94663,0,94663,100.0,,,
payu_settlements,Refund Mode,VARCHAR,94663,3,96,0.1,-,Instant Credit through UPI,Instant Credit through UPI | Back to Source | -
payu_settlements,Request ID,DOUBLE,94663,93425,96,0.1,19088272428.0,20184549415.0,19109184254.0 | 19101756158.0 | 19105745514.0
payu_settlements,Requested Action,VARCHAR,94663,6,0,0.0,Adjustment_Credit,refundreversal,Adjustment_debit | refund | refundreversal
payu_settlements,Requested Amount,DOUBLE,94663,530,96,0.1,1.0,992.0,10.0 | 491.0 | 489.0
payu_settlements,Service Tax,DOUBLE,94663,209,0,0.0,-204.92,9.72,3.08 | 2.05 | 6.16
payu_settlements,Settlement,VARCHAR,94663,1,0,0.0,approved,approved,approved
payu_settlements,Settlement Currency,VARCHAR,94663,1,0,0.0,INR,INR,INR
payu_settlements,Settlement Date,VARCHAR,94663,69,0,0.0,2025-12-01 15:20:12,2026-02-27 15:20:12,2025-12-04 15:20:08 | 2025-12-12 17:00:09 | 2026-01-17 17:00:14
payu_settlements,SGST,DOUBLE,94663,0,94663,100.0,,,
payu_settlements,Shipping Firstname,DOUBLE,94663,0,94663,100.0,,,
payu_settlements,Shipping Lastname,DOUBLE,94663,0,94663,100.0,,,
payu_settlements,Shipping Phone,DOUBLE,94663,0,94663,100.0,,,
payu_settlements,Customer IP Address,VARCHAR,94663,9508,96,0.1,1.187.165.27,94.232.247.248,103.158.171.160 | 106.192.197.56 | 27.59.78.130
payu_settlements,Shipping Address1,DOUBLE,94663,0,94663,100.0,,,
payu_settlements,Shipping Address2,VARCHAR,94663,1,94612,99.9,CMCX,CMCX,CMCX
payu_settlements,Shipping City,DOUBLE,94663,0,94663,100.0,,,
payu_settlements,State,DOUBLE,94663,0,94663,100.0,,,
payu_settlements,Shipping Country,DOUBLE,94663,0,94663,100.0,,,
payu_settlements,Shipping Zipcode,DOUBLE,94663,0,94663,100.0,,,
payu_settlements,Amount(Net),DOUBLE,94663,1154,0,0.0,-10.0,98.0,50.0 | 600.0 | 492.0
payu_settlements,Total Processing fees,DOUBLE,94663,501,0,0.0,-1138.46,95.46,11.38 | 9.26 | 0.27
payu_settlements,Total Service Tax,DOUBLE,94663,209,0,0.0,-204.92,9.72,3.01 | 2.97 | 9.69
payu_settlements,Merchant Requested Fee,DOUBLE,94663,652,0,0.0,-1343.38,992.0,50.0 | 600.0 | 492.0
payu_settlements,Shipping State,DOUBLE,94663,0,94663,100.0,,,
payu_settlements,Status,VARCHAR,94663,2,0,0.0,SUCCESS,success,success | SUCCESS
payu_settlements,SucceedOn,VARCHAR,94663,92645,3,0.0,2025-11-28 02:01:52,2026-03-07 17:54:20,2025-11-29 15:17:26 | 2025-11-29 16:47:11 | 2025-11-29 21:02:51
payu_settlements,Token,VARCHAR,94663,1313,93329,98.6,1764586805,wgBook_8318738503_173864341_0_1769678880720,custGen_9560362582_166361922_0_1769686213751 | custGen_9899593531_179977660_0_1769678420574 | custGen_7088843134_188024964_1_1769691792771
payu_settlements,Transaction Currency,VARCHAR,94663,1,96,0.1,INR,INR,INR
payu_settlements,UDF 1,DOUBLE,94663,0,94663,100.0,,,
payu_settlements,UDF 2,VARCHAR,94663,1,22594,23.9,prod,prod,prod
payu_settlements,UDF 3,VARCHAR,94663,6,22728,24.0,Booking,WiomNet,WiomNet | Booking | Mobile_Recharges
payu_settlements,UDF 4,VARCHAR,94663,12,34202,36.1,App,link,QR_checkout | App | Executed Verified
payu_settlements,UDF 5,DOUBLE,94663,12867,72165,76.2,23374060737.0,27061581499.0,23540907262.0 | 25425792226.0 | 24262559877.0
payu_settlements,Zipcode,DOUBLE,94663,0,94663,100.0,,,
payu_settlements,source_month,VARCHAR,94663,3,0,0.0,Dec25,Jan26,Feb26 | Jan26 | Dec25
payu_transactions,status,VARCHAR,295095,8,0,0.0,Chargebacked,userCancelled,userCancelled | captured | Partially Refunded
payu_transactions,txnid,VARCHAR,295095,295095,0,0.0,wiom-cusSubs_6000171008_189587681_1-1,wiom-wiomWall_internal_190821260_0-1,wiom-cusSubs_7217509997_188045187_1-1 | wiom-w_9528562057_188046023_1-1 | wiom-custGen_7669276534_188046091_0-1
payu_transactions,addedon,VARCHAR,295095,105568,0,0.0,01-01-2026 00:00,31-12-2025 23:59,16-12-2025 15:59 | 16-12-2025 16:06 | 16-12-2025 16:08
payu_transactions,id,BIGINT,295095,295095,0,0.0,26232502189,27497034052,26444891907 | 26445108006 | 26445126998
payu_transactions,amount,BIGINT,295095,592,0,0.0,0,9998,456 | 425 | 12
payu_transactions,productinfo,VARCHAR,295095,4,0,0.0,Complete your payment,SI,SI | Credits towards Wiom Partners Wallet | Description not provided
payu_transactions,firstname,VARCHAR,295095,2,75590,25.6,Firstname,WIOM,Firstname | WIOM
payu_transactions,lastname,VARCHAR,295095,2,134479,45.6,LastName,User,User | LastName
payu_transactions,email,VARCHAR,295095,1,0,0.0,contact@wiom.in,contact@wiom.in,contact@wiom.in
payu_transactions,phone,BIGINT,295095,124094,1,0.0,1111151783,9999994760,9911559884 | 7011637364 | 9780265275
payu_transactions,ip,VARCHAR,295095,17641,0,0.0,1.187.165.27,94.232.247.248,27.97.218.85 | 152.58.118.137 | 103.216.140.188
payu_transactions,city,VARCHAR,295095,0,295095,100.0,,,
payu_transactions,merchant_name,VARCHAR,295095,1,0,0.0,Wiom,Wiom,Wiom
payu_transactions,merchant_id,BIGINT,295095,1,0,0.0,12432608,12432608,12432608
payu_transactions,bank_name,VARCHAR,295095,48,3,0.0,AU Small Finance Bank,Yes Bank,Allahabad Bank | AU Small Finance Bank - Corporate | RuPay Debit Cards
payu_transactions,bank_ref_no,VARCHAR,295095,38582,143861,48.8,0,PH602091878571475,5.35006E+11 | 5.35076E+11 | 5.35016E+11
payu_transactions,cardtype,VARCHAR,295095,5,286983,97.3,corporate,signature_premium,corporate | international | prepaid
payu_transactions,mode,VARCHAR,295095,9,0,0.0,CC,UPISI,UPIPPI | DC | NB
payu_transactions,error_code,VARCHAR,295095,64,5,0.0,E000,EA11,E4179 | E1702 | E214
payu_transactions,errorDescription,VARCHAR,295095,61,5,0.0,Alt ID timeout at StoreCard. Please raise this to PayU support team,Unable to Dispense,Transaction declined due to technical failure | Transaction failed due to invalid PIN | Transaction declined due to either incorrect cvv/expiry or card validation failu
payu_transactions,error_message,VARCHAR,295095,210,1,0.0, either the card is newly issued or has not been used for any online transaction during last 12 mont,|Curl Call Failure|Completed Using Verify API,U30|DEBIT HAS BEEN FAILED|B1|REGISTERED MOBILE NUMBER LINKED TO THE ACCOUNT HAS  | U29|ADDRESS RESOLUTION IS FAILED|NU|Unable to Notify the Customer|Completed Usin | U19|RECEIVED REQUEST AUTHORISATION IS DECLINED|Completed Using Callback
payu_transactions,pgmid,VARCHAR,295095,30,1028,0.3,000000000008,c4dd2bc93ce161e040763607173dadca,000000000020 | 000000000008 | IBIBO
payu_transactions,pg_response,VARCHAR,295095,208,1,0.0,00|APPROVED OR COMPLETED SUCCESSFULLY|Completed Using Verify API,|Curl Call Failure|Completed Using Verify API,Success|Completed Using Callback | U28|REMITTER BANK NOT AVAILABLE|Completed Using Callback | The details posted are incorrect
payu_transactions,issuing_bank,VARCHAR,295095,72,286843,97.2, DECLINE / TRANSACTIONS DECLINED BASED ON RISK SCORE BY REMITTER|Completed Using Callback,ZSBMEERUT,RBL | INDUSIND | UNITYFBL
payu_transactions,payment_source,VARCHAR,295095,6,25,0.0, LEGAL CASE AGAINST THIS ACCOUNT ETC.,sist,sirecurring | payuPureS2S |  either the card is newly issued or has not been used for any online transaction
payu_transactions,name_on_card,VARCHAR,295095,7,295000,100.0, NRE (AS PER BANK?S POLICY))|Completed Using Callback,sirecurring,INDUSIND | YES |  NRE (AS PER BANK?S POLICY))|Completed Using Callback
payu_transactions,card_number,VARCHAR,295095,3599,287000,97.3,XXXXXXXXXXXX0000,payuS2S,XXXXXXXXXXXX4186 | XXXXXXXXXXXX3619 | XXXXXXXXXXXX6568
payu_transactions,address_line1,VARCHAR,295095,2,295030,100.0,sirecurring,sist,sirecurring | sist
payu_transactions,address_line2,VARCHAR,295095,4,295090,100.0,XXXXXXXXXXXX0458,XXXXXXXXXXXX7115,XXXXXXXXXXXX3071 | XXXXXXXXXXXX7115 | XXXXXXXXXXXX0819
payu_transactions,state,VARCHAR,295095,0,295095,100.0,,,
payu_transactions,country,VARCHAR,295095,0,295095,100.0,,,
payu_transactions,zipcode,VARCHAR,295095,0,295095,100.0,,,
payu_transactions,shipping_firstname,VARCHAR,295095,0,295095,100.0,,,
payu_transactions,shipping_lastname,VARCHAR,295095,0,295095,100.0,,,
payu_transactions,shipping_address1,VARCHAR,295095,0,295095,100.0,,,
payu_transactions,shipping_address2,VARCHAR,295095,1,294995,100.0,CMCX,CMCX,CMCX
payu_transactions,shipping_city,VARCHAR,295095,0,295095,100.0,,,
payu_transactions,shipping_state,VARCHAR,295095,0,295095,100.0,,,
payu_transactions,shipping_country,VARCHAR,295095,0,295095,100.0,,,
payu_transactions,shipping_zipcode,VARCHAR,295095,0,295095,100.0,,,
payu_transactions,shipping_phone,VARCHAR,295095,0,295095,100.0,,,
payu_transactions,transaction_fee,BIGINT,295095,570,95,0.0,1,9998,535 | 540 | 555
payu_transactions,discount,BIGINT,295095,14,70,0.0,0,9,566 | 465 | 568
payu_transactions,additional_charges,BIGINT,295095,4,65,0.0,0,575,0 | 524 | 566
payu_transactions,amount(inr),BIGINT,295095,507,203438,68.9,0,992,555 | 539 | 200
payu_transactions,udf1,BIGINT,295095,1,295025,100.0,0,0,0
payu_transactions,udf2,VARCHAR,295095,4,75554,25.6,0,stage,prodi2e11 | prod | stage
payu_transactions,udf3,VARCHAR,295095,7,75769,25.7,Booking,prod,Installation | OTT_WiomNet | Mobile_Recharges
payu_transactions,udf4,VARCHAR,295095,17,124479,42.2,App,prod,WiomNet | Executed Callback | QR_checkout
payu_transactions,udf5,VARCHAR,295095,16656,219548,74.4,23374060737,prod,24894748852 | 24110885976 | 25694331248
payu_transactions,field0,VARCHAR,295095,8,295077,100.0,24491790649,Web_Link,Renewal | 25780574151 | 26112026182
payu_transactions,field1,VARCHAR,295095,9040,285521,96.8,009871625682@ybl,zeecal02@ptyes,12162025 160754 | 12162025 193034 | 12162025 221817
payu_transactions,field2,VARCHAR,295095,83614,205947,69.8,++9319865506@ptsbi,vivek9115@ybl+,ICI593ed2a6a9cd4705a15d38a3ffc0be80 | 934079 | 085148
payu_transactions,field3,VARCHAR,295095,75694,151032,51.2,-ybl-ybl@axl,zzaidansari83@oksbi,5f0481a5aab844ecaa8ea948b766ff8b@ybl | 26c6e1b9f6d44270a6f246d5a09dcc8a@naviaxis | 3b901bddc3f94497b115da356bf22747@axl
payu_transactions,field4,VARCHAR,295095,2027,285579,96.8,060879f3baa844fa848fa7f02d328d33@ptyes,umesh,JASPREET KAUR | Sunny Pal | Siddharth
payu_transactions,field5,VARCHAR,295095,77085,150504,51.0,000098cfd946447eb706f1c11971a1a4@okicici,nfaevfi2f90945c69526e298362f553d@nyes,PPPL264449664381612251602476941354f | 1addd9f9fb2c44c7a5d4719718c0d7d3@ibl | 11ad659526d44a09af397926f9189b4c@ybl
payu_transactions,field6,VARCHAR,295095,38067,133629,45.3,00,zishan khan || PPIW0884509,Mr Sachin Mandal || IDIB000J016 | RUKSANA  BEGUM || SBIN0008079 | AARAV  SINGH || KKBK0000958
payu_transactions,field7,VARCHAR,295095,78,135570,45.9,00|APPROVED OR COMPLETED SUCCESSFULLY,transactionId=27328397355&amount=575.00&bankTxnId=20260216717150&status=S&checkSum=704434299b4cf3823,UM8|RESPMANDATE DECLINED BY REMITTER BANK | DEBIT TIMEOUT|U67 | U91|BENEFICIARY BANK DEEMED HIGH RESPONSE TIME CHECK DECLINE
payu_transactions,field8,VARCHAR,295095,122,79143,26.8,00 | Successful approval/completion or that V.I.P. PIN verification is valid,whatsapp,Verification | failed | encryptionOutput to as Record. | N7 | Customer selected negative file reason | 05 | Do not honour
payu_transactions,device_info,VARCHAR,295095,6,88,0.0,0_|_0,failed | Empty or null response,0_|_4 | 0_|_0 | 1_|_0
payu_transactions,merchant_subvention_amount,VARCHAR,295095,5,295003,100.0,0_|_0,U30|DEBIT HAS BEEN FAILED,"1_|_4 | 0_|_0 | 78 | ’Blocked, first used’—The transaction is from a new cardholder, and the car"
payu_transactions,utr,VARCHAR,295095,71,203522,69.0,1_|_0,phonepe,1_|_4 | HDFCR52026020566069098 | HDFCR52026021068110889
payu_transactions,recon_ref_number,VARCHAR,295095,1,295030,100.0,0_|_0,0_|_0,0_|_0
payu_transactions,settlement_amount,DOUBLE,295095,915,203533,69.0,1.0,98.0,539.0 | 52.92 | 520.0
payu_transactions,settlement_date,VARCHAR,295095,68,203533,69.0,01-01-2026 15:40,31-12-2025 15:20,19-12-2025 16:40 | 06-02-2026 16:00 | 13-02-2026 16:34
payu_transactions,service_fees,DOUBLE,295095,409,203533,69.0,0.0,95.46,10.0 | 10.7 | 9.5
payu_transactions,tsp_charges,BIGINT,295095,1,203533,69.0,0,0,0
payu_transactions,convenience_fee,BIGINT,295095,1,203533,69.0,0,0,0
payu_transactions,cgst,BIGINT,295095,1,203533,69.0,0,0,0
payu_transactions,sgst,BIGINT,295095,1,203533,69.0,0,0,0
payu_transactions,igst,DOUBLE,295095,117,203533,69.0,0.0,9.72,2.59 | 22.98 | 3.04
payu_transactions,token_bin,BIGINT,295095,1609,287990,97.6,353902789,81987501,486636591 | 442262771 | 438861078
payu_transactions,last_four_digits,VARCHAR,295095,3597,287006,97.3,0000,9995,3572 | 5768 | 0868
payu_transactions,arn,VARCHAR,295095,38073,242182,82.1,000003129957,PH602091878571475,5.35E+11 | 3.93886E+11 | 5.71669E+11
payu_transactions,auth_code,VARCHAR,295095,83572,206017,69.8,000012,ZAWF2R,ICI233e9fcf6ddb42a68f3bfdc6b8877fe3 | ICI5e5366ce965c4d129385a8aca389c8a8 | 911590
payu_transactions,conversion_status,VARCHAR,295095,0,295095,100.0,,,
payu_transactions,conversion_date,VARCHAR,295095,0,295095,100.0,,,
payu_transactions,conversion_remarks,VARCHAR,295095,3,295092,100.0,ICI50acf80e4ea54269a7bd377ab5b68c4f,ICId553e24c3b7c4aacb833d4542f59e321,ICIa6ac551b47fe47e78dda9ac670feffe1 | ICId553e24c3b7c4aacb833d4542f59e321 | ICI50acf80e4ea54269a7bd377ab5b68c4f
payu_transactions,mer_service_fee,DOUBLE,295095,451,203533,69.0,0.0,99.98,12.0 | 11.5 | 10.48
payu_transactions,currency_type,VARCHAR,295095,1,95,0.0,INR,INR,INR
payu_transactions,network_type,VARCHAR,295095,5,286876,97.2,INR,VISA,MAST | INR | VISA
payu_transactions,category,VARCHAR,295095,10,93,0.0,INR,upippi,INR | upi | debitcard
payu_transactions,sub_category,VARCHAR,295095,7,292928,99.3,Corporate,upi,INR | Corporate | standinginstruction
payu_transactions,column83,VARCHAR,295095,3,295087,100.0,RUPAYCC,creditcard,Retail | RUPAYCC | creditcard
payu_transactions,column84,VARCHAR,295095,3,295030,100.0,standinginstruction,upicc,upi | standinginstruction | upicc
phonepe_refunds,Merchant Id,VARCHAR,982,1,0,0.0,OMNIAINFORMATIONONLINE,OMNIAINFORMATIONONLINE,OMNIAINFORMATIONONLINE
phonepe_refunds,Transaction Type,VARCHAR,982,1,0,0.0,REFUND_TRANSACTION,REFUND_TRANSACTION,REFUND_TRANSACTION
phonepe_refunds,Reversal Category,VARCHAR,982,1,0,0.0,ORDER_REVERSAL,ORDER_REVERSAL,ORDER_REVERSAL
phonepe_refunds,Merchant Order Id,VARCHAR,982,982,0,0.0,wiom-custGen_1112223298_191529249_1-1,wiom-w_9953317186_184406096_0-1,wiom-custGen_9315703993_189075835_0-1 | wiom-custGen_9560101909_188203541_0-1 | wiom-custGen_8595056536_188568739_1-1
phonepe_refunds,Merchant Reference Id,VARCHAR,982,982,0,0.0,ARnQTTxPMLCunc1v,mr_9953093527_187427877_1_1765264698148,custGen_8810335659_189073686_1_1766995686948 | custGen_9971098200_188655109_0_1766994579531 | custGen_7091426524_188654438_0_1766836871734
phonepe_refunds,PhonePe Reference Id,VARCHAR,982,982,0,0.0,OMR2512010142512945429804V,OMR2602271600223703575730W,OMR2512281801024992905329W | OMR2512241647184170323122W | OMR2512221744396280261178W
phonepe_refunds,Transaction Amount,DOUBLE,982,40,1,0.1,10.0,9.0,11.0 | 192.0 | 279.0
phonepe_refunds,Total Refund Amount,DOUBLE,982,47,1,0.1,10.0,9.0,50.0 | 35.0 | 329.0
phonepe_refunds,Offer Adjustment,DOUBLE,982,6,968,98.6,1.0,4.0,3.0 | 4.0 | 2.0
phonepe_refunds,Transaction Date,TIMESTAMP,982,977,0,0.0,2025-12-01 01:42:51,2026-02-27 16:00:22,2025-12-28 14:34:41 | 2025-12-26 14:47:56 | 2025-12-23 22:43:31
phonepe_refunds,Transaction Status,VARCHAR,982,2,0,0.0,COMPLETED,ERRORED,ERRORED | COMPLETED
phonepe_refunds,UPI Amount,DOUBLE,982,47,1,0.1,10.0,9.0,11.0 | 50.0 | 35.0
phonepe_refunds,Wallet Amount,VARCHAR,982,0,982,100.0,,,
phonepe_refunds,Credit card Amount,VARCHAR,982,0,982,100.0,,,
phonepe_refunds,Debit card Amount,VARCHAR,982,0,982,100.0,,,
phonepe_refunds,EGV Amount,VARCHAR,982,0,982,100.0,,,
phonepe_refunds,Forward Merchant Transaction Id,VARCHAR,982,982,0,0.0,wiom-custGen_1112223298_191529249_1-1,wiom-w_9953317186_184406096_0-1,wiom-custGen_9315703993_189075835_0-1 | wiom-custGen_9560101909_188203541_0-1 | wiom-custGen_8595056536_188568739_1-1
phonepe_refunds,Forward Transaction Reference Id,VARCHAR,982,982,0,0.0,OMO2508061303334316482626,OMO2602231822513144488580W,OMO2512301208548484842860W | OMO2512131636555207981310V | OMO2512291741504657257881W
phonepe_refunds,ARN,VARCHAR,982,0,982,100.0,,,
phonepe_refunds,Store Id,VARCHAR,982,0,982,100.0,,,
phonepe_refunds,Terminal Id,VARCHAR,982,0,982,100.0,,,
phonepe_refunds,Transaction UTR,VARCHAR,982,981,1,0.1,008008467234,977813724861,536490774690 | 536284967978 | 536284703631
phonepe_refunds,Notes,VARCHAR,982,0,982,100.0,,,
phonepe_refunds,filename,VARCHAR,982,3,0,0.0,csv\phonepe-refunds\PHONEPE_REFUND_DEC25.csv,csv\phonepe-refunds\PHONEPE_REFUND_JAN26.csv,csv\phonepe-refunds\PHONEPE_REFUND_DEC25.csv | csv\phonepe-refunds\PHONEPE_REFUND_FEB26.csv | csv\phonepe-refunds\PHONEPE_REFUND_JAN26.csv
phonepe_settlements,Merchant ID,VARCHAR,49832,1,0,0.0,OMNIAINFORMATIONONLINE,OMNIAINFORMATIONONLINE,OMNIAINFORMATIONONLINE
phonepe_settlements,Merchant Order Id,VARCHAR,49832,49831,0,0.0,ARnQTTxPMLCunc1v,wiom-wiomWall_9999805543_189340131_1-1,wiom-w_8109075128_187965765_1-1 | wiom-custGen_8423016686_187946985_0-1 | wiom-w_9102668894_187970122_0-1
phonepe_settlements,Merchant Reference ID,VARCHAR,49832,49829,3,0.0,ARnQTTxPMLCunc1v,wiom-wiomWall_9999805543_189340131_1-1,wiom-w_8109075128_187965765_1-1 | wiom-custGen_8423016686_187946985_0-1 | wiom-w_9102668894_187970122_0-1
phonepe_settlements,PhonePe Order ID,VARCHAR,49832,49830,2,0.0,CUSTOM_2602051841395926223387,OMR2602262340536947464933W,OMO2512151659558210713645V | OMR2512151711435394652137V | OMO2512151431010700217320V
phonepe_settlements,PhonePe Transaction ID,VARCHAR,49832,48798,1034,2.1,OM2511290000489620496277V,OM2602262353135717464892W,OM2512150859579695984677V | OM2512151222161812102958V | OM2512151659558440713732V
phonepe_settlements,PhonePe Reference ID,VARCHAR,49832,48989,3,0.0,T2508061303451124544728,T2602262353456553265607,T2512152312559360055425 | T2512151258232428718095 | T2512151354279871207410
phonepe_settlements,Payment Type,VARCHAR,49832,2,0,0.0,PAYMENT,REFUND,PAYMENT | REFUND
phonepe_settlements,Product Type,VARCHAR,49832,1,1034,2.1,PG,PG,PG
phonepe_settlements,Transaction Type,VARCHAR,49832,1,1033,2.1,FORWARD_TRANSACTION,FORWARD_TRANSACTION,FORWARD_TRANSACTION
phonepe_settlements,Transaction Date,TIMESTAMP,49832,49584,0,0.0,2025-11-29 00:01:29,2026-02-26 23:53:46,2025-12-15 10:32:37 | 2025-12-15 13:14:06 | 2025-12-15 11:06:19
phonepe_settlements,Creation Date,TIMESTAMP,49832,49584,3,0.0,2025-11-29 00:00:48,2026-02-26 23:53:13,2025-12-15 22:35:33 | 2025-12-15 00:17:54 | 2025-12-15 23:12:37
phonepe_settlements,Transaction Amount,DOUBLE,49832,389,0,0.0,-10.0,950.0,5.0 | 9.0 | 25.0
phonepe_settlements,Instrument,VARCHAR,49832,1,1033,2.1,UPI,UPI,UPI
phonepe_settlements,Mode,VARCHAR,49832,4,1033,2.1,Bank Account,Rupay Credit Card,Lite | PPI | Bank Account
phonepe_settlements,Transaction Status,VARCHAR,49832,1,3,0.0,COMPLETED,COMPLETED,COMPLETED
phonepe_settlements,UPI Amount,DOUBLE,49832,349,1033,2.1,1.0,950.0,50.0 | 492.0 | 546.0
phonepe_settlements,Net Banking Amount,VARCHAR,49832,0,49832,100.0,,,
phonepe_settlements,Credit Card Amount,VARCHAR,49832,0,49832,100.0,,,
phonepe_settlements,Debit Card Amount,VARCHAR,49832,0,49832,100.0,,,
phonepe_settlements,Wallet Amount,VARCHAR,49832,0,49832,100.0,,,
phonepe_settlements,EGV Amount,VARCHAR,49832,0,49832,100.0,,,
phonepe_settlements,Settlement Date,TIMESTAMP,49832,67,0,0.0,2025-12-01 15:07:47,2026-02-27 20:00:08,2025-12-18 15:04:12 | 2025-12-04 15:04:09 | 2026-02-18 15:04:55
phonepe_settlements,Settlement UTR,VARCHAR,49832,67,0,0.0,YESAP53355234798,YESAP60585940322,YESAP53355234798 | YESAP53445475029 | YESAP53575465481
phonepe_settlements,VPA,VARCHAR,49832,41142,1033,2.1,-ybl-ybl@ybl,zx4xyhun@axl,vighneshkamble2003@okhdfcbank | ashokalka416@ptyes | 9210822912@ptsbi
phonepe_settlements,Card Network,VARCHAR,49832,0,49832,100.0,,,
phonepe_settlements,Card AuthCode,VARCHAR,49832,0,49832,100.0,,,
phonepe_settlements,Corporate Network,VARCHAR,49832,0,49832,100.0,,,
phonepe_settlements,Bank,VARCHAR,49832,136,1033,2.1,ABHY,ZCBL,AIRP | RATN | KKCC
phonepe_settlements,Fee,DOUBLE,49832,167,0,0.0,-0.01,0.0,-0.31 | -11.15 | -11.1
phonepe_settlements,IGST,DOUBLE,49832,84,0,0.0,-0.01,0.0,-0.05 | -1.72 | -1.89
phonepe_settlements,CGST,BIGINT,49832,1,0,0.0,0,0,0
phonepe_settlements,SGST,BIGINT,49832,1,0,0.0,0,0,0
phonepe_settlements,Total Tax,DOUBLE,49832,84,0,0.0,-0.01,0.0,-1.91 | -0.28 | -0.06
phonepe_settlements,Total Fees,DOUBLE,49832,172,0,0.0,-0.01,0.0,-12.2 | -0.31 | -12.96
phonepe_settlements,Net Amount,DOUBLE,49832,526,3,0.0,1.0,999.17,449.62 | 517.8 | 484.6
phonepe_settlements,Field-1,VARCHAR,49832,0,49832,100.0,,,
phonepe_settlements,Field-2,VARCHAR,49832,0,49832,100.0,,,
phonepe_settlements,Field-3,VARCHAR,49832,0,49832,100.0,,,
phonepe_settlements,Field-4,VARCHAR,49832,0,49832,100.0,,,
